Customer ID,Recency,Frequency,Monetary,KMeans_Cluster,Cluster_Persona
16715,198,4,49.18,0,At-Risk Customers
16717,2,162,2953.9,3,Potential Loyalists
16718,5,164,2494.83,3,Potential Loyalists
16719,4,225,1875.88,3,Potential Loyalists
16720,12,127,399.34,3,Potential Loyalists
16722,2,179,3594.94,3,Potential Loyalists
16723,79,78,540.97,3,Potential Loyalists
16724,40,17,147.35,3,Potential Loyalists
16725,7,232,975.35,3,Potential Loyalists
16726,19,83,682.6899999999999,3,Potential Loyalists
16727,28,165,1012.8,3,Potential Loyalists
16731,284,43,174.05,2,Hibernating / Low-Value
16732,39,177,3033.87,3,Potential Loyalists
16733,165,12,259.68,0,At-Risk Customers
16735,29,165,3677.1,3,Potential Loyalists
16736,141,125,2354.88,0,At-Risk Customers
16739,172,23,421.63,0,At-Risk Customers
16740,31,32,226.86,3,Potential Loyalists
16741,261,11,173.06,2,Hibernating / Low-Value
16742,128,80,817.9300000000001,0,At-Risk Customers
16743,92,174,1694.58,3,Potential Loyalists
16746,19,488,6192.71,3,Potential Loyalists
16748,24,96,2121.43,3,Potential Loyalists
16749,227,55,1592.24,2,Hibernating / Low-Value
16752,8,7,110.6,3,Potential Loyalists
16754,163,12,567.54,0,At-Risk Customers
16755,103,156,1331.45,0,At-Risk Customers
16756,40,63,993.22,3,Potential Loyalists
16757,45,7,157.35,3,Potential Loyalists
16760,66,17,228.0,3,Potential Loyalists
16763,374,20,331.55,2,Hibernating / Low-Value
16765,18,48,354.65,3,Potential Loyalists
16767,54,83,1358.78,3,Potential Loyalists
16768,19,96,710.03,3,Potential Loyalists
16769,114,53,631.41,0,At-Risk Customers
16770,8,196,949.93,3,Potential Loyalists
16771,180,152,1458.68,0,At-Risk Customers
16772,59,53,1837.6,3,Potential Loyalists
16773,72,35,204.25,3,Potential Loyalists
16774,59,81,833.6,3,Potential Loyalists
16775,3,112,1164.43,3,Potential Loyalists
16776,51,61,231.57,3,Potential Loyalists
16777,49,89,906.96,3,Potential Loyalists
16779,2,607,14087.4,3,Potential Loyalists
16780,43,37,157.66,3,Potential Loyalists
16781,8,32,533.95,3,Potential Loyalists
16782,1,1608,6679.35,3,Potential Loyalists
16783,72,25,391.95,3,Potential Loyalists
16784,12,157,788.93,3,Potential Loyalists
16785,45,32,494.83,3,Potential Loyalists
16787,33,104,900.43,3,Potential Loyalists
16788,40,337,1314.57,3,Potential Loyalists
16791,19,370,2116.97,3,Potential Loyalists
16792,19,87,470.43,3,Potential Loyalists
16794,16,227,779.95,3,Potential Loyalists
16795,1,338,2014.96,3,Potential Loyalists
16797,29,393,1637.02,3,Potential Loyalists
16798,190,160,636.11,0,At-Risk Customers
16799,68,99,422.53000000000003,3,Potential Loyalists
16802,315,53,582.61,2,Hibernating / Low-Value
16805,213,150,600.23,0,At-Risk Customers
16807,106,70,925.79,0,At-Risk Customers
16809,68,110,812.74,3,Potential Loyalists
16810,56,14,308.4,3,Potential Loyalists
16812,14,93,1609.73,3,Potential Loyalists
16814,5,461,5498.21,3,Potential Loyalists
16815,89,71,376.52,3,Potential Loyalists
16817,4,59,1037.9,3,Potential Loyalists
16819,101,14,112.45,0,At-Risk Customers
16821,17,3,51.6,3,Potential Loyalists
16822,322,9,154.15,2,Hibernating / Low-Value
16823,23,133,1821.6000000000001,3,Potential Loyalists
16824,29,12,200.1,3,Potential Loyalists
16825,14,31,746.95,3,Potential Loyalists
16827,29,7,141.41,3,Potential Loyalists
16829,24,15,290.6,3,Potential Loyalists
16830,78,48,831.35,3,Potential Loyalists
16831,200,6,91.8,0,At-Risk Customers
16832,64,8,187.85999999999999,3,Potential Loyalists
16833,75,39,827.26,3,Potential Loyalists
16834,310,23,403.9,2,Hibernating / Low-Value
16835,9,73,1179.06,3,Potential Loyalists
16836,42,31,530.5,3,Potential Loyalists
16838,166,30,490.06,0,At-Risk Customers
16839,5,54,1671.3,3,Potential Loyalists
16840,239,9,139.85,2,Hibernating / Low-Value
16841,64,100,2032.8899999999999,3,Potential Loyalists
16843,58,131,4502.26,3,Potential Loyalists
16844,198,32,614.34,0,At-Risk Customers
16845,254,18,232.98,2,Hibernating / Low-Value
16846,213,34,587.41,0,At-Risk Customers
16847,254,20,320.7,2,Hibernating / Low-Value
16848,12,71,1130.2,3,Potential Loyalists
16854,53,67,1263.24,3,Potential Loyalists
16856,53,17,323.09,3,Potential Loyalists
16857,78,10,271.2,3,Potential Loyalists
16858,4,119,3853.41,3,Potential Loyalists
16859,52,51,806.6,3,Potential Loyalists
16860,88,31,795.22,3,Potential Loyalists
16861,26,41,647.43,3,Potential Loyalists
16862,183,30,527.25,0,At-Risk Customers
16863,2,29,475.82,3,Potential Loyalists
16864,70,14,269.73,3,Potential Loyalists
16865,37,13,73.35,3,Potential Loyalists
16867,325,6,76.74,2,Hibernating / Low-Value
16868,30,45,263.04,3,Potential Loyalists
16870,105,27,419.56,0,At-Risk Customers
16872,63,3,88.65,3,Potential Loyalists
16873,65,194,5410.5199999999995,3,Potential Loyalists
16874,15,33,207.79,3,Potential Loyalists
16875,73,103,1687.69,3,Potential Loyalists
16876,39,32,136.01,3,Potential Loyalists
16880,129,6,116.85,0,At-Risk Customers
16883,7,215,1352.26,3,Potential Loyalists
16884,192,39,422.48,0,At-Risk Customers
16885,21,39,216.53,3,Potential Loyalists
16886,92,8,134.0,3,Potential Loyalists
16887,36,63,430.39,3,Potential Loyalists
16888,36,47,283.3,3,Potential Loyalists
16889,33,77,747.73,3,Potential Loyalists
16890,218,16,108.28999999999999,0,At-Risk Customers
16891,7,305,1158.57,3,Potential Loyalists
16892,190,34,165.25,0,At-Risk Customers
16893,2,87,223.19,3,Potential Loyalists
16894,138,171,1033.79,0,At-Risk Customers
16895,74,96,819.23,3,Potential Loyalists
16896,191,15,73.4,0,At-Risk Customers
16898,4,127,436.15999999999997,3,Potential Loyalists
16899,14,52,352.34000000000003,3,Potential Loyalists
16901,365,19,126.16000000000001,2,Hibernating / Low-Value
16903,16,127,649.4399999999999,3,Potential Loyalists
16904,3,269,1274.63,3,Potential Loyalists
16905,7,123,1480.87,3,Potential Loyalists
16906,64,122,707.78,3,Potential Loyalists
16907,1,101,693.6,3,Potential Loyalists
16908,358,20,252.59,2,Hibernating / Low-Value
16911,271,34,245.29999999999998,2,Hibernating / Low-Value
16912,57,65,1737.58,3,Potential Loyalists
16913,287,6,41.89,2,Hibernating / Low-Value
16915,22,8,122.4,3,Potential Loyalists
16916,8,115,467.84,3,Potential Loyalists
16917,268,36,980.31,2,Hibernating / Low-Value
16918,58,319,1932.07,3,Potential Loyalists
16919,4,306,2411.61,3,Potential Loyalists
16920,47,20,259.6,3,Potential Loyalists
16921,78,25,125.83,3,Potential Loyalists
16922,208,119,572.43,0,At-Risk Customers
16923,11,437,5473.69,3,Potential Loyalists
16925,176,18,125.65,0,At-Risk Customers
16926,7,85,796.4,3,Potential Loyalists
16928,9,106,749.92,3,Potential Loyalists
16931,5,102,619.45,3,Potential Loyalists
16932,59,88,240.12,3,Potential Loyalists
16933,25,230,2183.52,3,Potential Loyalists
16934,19,77,1096.06,3,Potential Loyalists
16935,17,73,535.1,3,Potential Loyalists
16936,21,84,288.49,3,Potential Loyalists
16937,135,51,202.1,0,At-Risk Customers
16938,17,576,3972.65,3,Potential Loyalists
16939,124,41,375.99,0,At-Risk Customers
16940,86,317,3162.69,3,Potential Loyalists
16941,247,2,33.0,2,Hibernating / Low-Value
16944,245,7,101.36,2,Hibernating / Low-Value
16945,29,210,3544.11,3,Potential Loyalists
16946,19,73,1162.19,3,Potential Loyalists
16947,197,30,480.33,0,At-Risk Customers
16948,65,19,294.0,3,Potential Loyalists
16950,3,91,1950.78,3,Potential Loyalists
16952,77,69,592.92,3,Potential Loyalists
16954,15,129,2548.0699999999997,3,Potential Loyalists
16955,4,24,390.35,3,Potential Loyalists
16958,71,67,679.78,3,Potential Loyalists
16960,26,361,1434.67,3,Potential Loyalists
16961,24,33,478.74,3,Potential Loyalists
16962,45,14,241.09,3,Potential Loyalists
16964,369,6,207.85000000000002,2,Hibernating / Low-Value
16970,262,2,71.4,2,Hibernating / Low-Value
16972,18,81,681.75,3,Potential Loyalists
16973,22,6,127.0,3,Potential Loyalists
16974,158,8,365.5,0,At-Risk Customers
16975,59,40,640.88,3,Potential Loyalists
16977,31,24,402.5,3,Potential Loyalists
16978,302,26,225.05,2,Hibernating / Low-Value
16979,19,35,792.79,3,Potential Loyalists
16980,64,24,384.42,3,Potential Loyalists
16983,5,81,1296.99,3,Potential Loyalists
16984,40,666,5006.34,3,Potential Loyalists
16985,12,99,3437.76,3,Potential Loyalists
16986,81,143,2351.95,3,Potential Loyalists
16987,12,131,817.8000000000001,3,Potential Loyalists
16988,15,9,170.7,3,Potential Loyalists
16991,57,73,1026.09,3,Potential Loyalists
16992,23,157,2886.49,3,Potential Loyalists
16993,99,18,924.9000000000001,0,At-Risk Customers
16996,18,37,646.75,3,Potential Loyalists
16998,80,2,107.0,3,Potential Loyalists
17000,32,27,312.7,3,Potential Loyalists
17001,12,87,1880.6,3,Potential Loyalists
17002,79,27,646.6,3,Potential Loyalists
17003,38,111,817.41,3,Potential Loyalists
17004,28,22,628.1,3,Potential Loyalists
17005,106,11,209.35,0,At-Risk Customers
17006,28,83,795.84,3,Potential Loyalists
17007,73,12,188.2,3,Potential Loyalists
17008,65,1,81.36,3,Potential Loyalists
17009,187,5,47.49,0,At-Risk Customers
17011,287,7,137.4,2,Hibernating / Low-Value
17012,361,41,370.71999999999997,2,Hibernating / Low-Value
17016,212,37,428.05,0,At-Risk Customers
17017,3,140,3786.71,3,Potential Loyalists
17018,23,21,1367.6,3,Potential Loyalists
17019,4,466,2507.11,3,Potential Loyalists
17020,178,68,912.22,0,At-Risk Customers
17021,78,36,735.02,3,Potential Loyalists
17022,68,8,129.29999999999998,3,Potential Loyalists
17023,53,47,772.48,3,Potential Loyalists
17025,9,25,538.67,3,Potential Loyalists
17026,5,3,41.4,3,Potential Loyalists
17027,82,26,165.70999999999998,3,Potential Loyalists
17028,217,89,1508.52,0,At-Risk Customers
17029,72,21,325.3,3,Potential Loyalists
17031,186,9,286.0,0,At-Risk Customers
17032,239,229,2703.01,2,Hibernating / Low-Value
17033,33,9,212.25,3,Potential Loyalists
17034,45,29,538.4,3,Potential Loyalists
17035,227,3,95.16,2,Hibernating / Low-Value
17036,19,9,114.55,3,Potential Loyalists
17038,51,35,508.38,3,Potential Loyalists
17039,240,38,1573.21,2,Hibernating / Low-Value
17040,186,1,13.52,0,At-Risk Customers
17041,33,57,552.96,3,Potential Loyalists
17043,11,91,627.62,3,Potential Loyalists
17044,10,77,4315.55,3,Potential Loyalists
17045,12,24,289.05,3,Potential Loyalists
17046,80,56,1021.29,3,Potential Loyalists
17047,67,70,1025.83,3,Potential Loyalists
17048,73,55,969.21,3,Potential Loyalists
17049,11,205,3443.28,3,Potential Loyalists
17050,11,32,522.08,3,Potential Loyalists
17051,82,113,453.33,3,Potential Loyalists
17055,81,29,229.6,3,Potential Loyalists
17056,374,8,128.60000000000002,2,Hibernating / Low-Value
17057,232,48,269.24,2,Hibernating / Low-Value
17059,5,314,2293.93,3,Potential Loyalists
17062,1,93,660.9,3,Potential Loyalists
17063,43,124,2119.54,3,Potential Loyalists
17065,273,10,75.3,2,Hibernating / Low-Value
17066,362,18,228.34,2,Hibernating / Low-Value
17067,360,10,261.1,2,Hibernating / Low-Value
17068,4,717,4476.89,3,Potential Loyalists
17069,9,140,2489.23,3,Potential Loyalists
17070,46,41,133.18,3,Potential Loyalists
17071,17,65,1202.18,3,Potential Loyalists
17072,261,21,262.15,2,Hibernating / Low-Value
17074,198,1,11.8,0,At-Risk Customers
17075,65,118,1298.46,3,Potential Loyalists
17076,28,24,383.77,3,Potential Loyalists
17080,15,19,445.3,3,Potential Loyalists
17081,31,144,571.18,3,Potential Loyalists
17082,30,83,2378.28,3,Potential Loyalists
17083,45,47,1298.28,3,Potential Loyalists
17084,32,119,1783.75,3,Potential Loyalists
17085,12,791,5961.01,3,Potential Loyalists
17087,373,12,221.53,2,Hibernating / Low-Value
17089,22,4,128.45,3,Potential Loyalists
17090,11,26,867.21,3,Potential Loyalists
17091,3,260,3686.41,3,Potential Loyalists
17092,73,260,3480.86,3,Potential Loyalists
17093,228,13,235.88,2,Hibernating / Low-Value
17094,59,4,100.2,3,Potential Loyalists
17095,66,52,846.7,3,Potential Loyalists
17096,19,159,2354.15,3,Potential Loyalists
17097,1,96,326.23,3,Potential Loyalists
17098,17,15,450.82,3,Potential Loyalists
17099,169,36,528.97,0,At-Risk Customers
17101,30,26,759.15,3,Potential Loyalists
17103,358,31,410.38,2,Hibernating / Low-Value
17104,59,18,461.28000000000003,3,Potential Loyalists
17106,25,50,433.08,3,Potential Loyalists
17107,33,225,3712.26,3,Potential Loyalists
17108,299,9,174.95,2,Hibernating / Low-Value
17109,42,23,410.42,3,Potential Loyalists
17110,156,33,184.1,0,At-Risk Customers
17111,61,16,177.27,3,Potential Loyalists
17112,138,50,205.17000000000002,0,At-Risk Customers
17113,210,147,2046.99,0,At-Risk Customers
17115,184,68,1495.43,0,At-Risk Customers
17116,284,45,348.74,2,Hibernating / Low-Value
17121,38,11,255.04,3,Potential Loyalists
17122,24,23,432.18,3,Potential Loyalists
17123,75,32,551.97,3,Potential Loyalists
17126,17,204,832.84,3,Potential Loyalists
17127,64,36,1002.03,3,Potential Loyalists
17129,156,2,31.85,0,At-Risk Customers
17132,88,61,822.22,3,Potential Loyalists
17133,211,3,19.98,0,At-Risk Customers
17134,78,12,192.20000000000002,3,Potential Loyalists
17135,7,101,666.33,3,Potential Loyalists
17136,298,10,176.0,2,Hibernating / Low-Value
17137,52,176,1133.63,3,Potential Loyalists
17138,25,208,3503.05,3,Potential Loyalists
17139,25,272,6710.41,3,Potential Loyalists
17141,54,169,697.18,3,Potential Loyalists
17142,40,69,576.7,3,Potential Loyalists
17143,53,113,731.81,3,Potential Loyalists
17145,148,160,2584.04,0,At-Risk Customers
17146,71,241,4179.29,3,Potential Loyalists
17147,88,41,749.11,3,Potential Loyalists
17149,87,6,143.10000000000002,3,Potential Loyalists
17150,12,86,1244.35,3,Potential Loyalists
17151,371,4,231.90000000000003,2,Hibernating / Low-Value
17152,61,1,130.8,3,Potential Loyalists
17155,163,50,470.6,0,At-Risk Customers
17156,127,38,584.31,0,At-Risk Customers
17157,116,113,2569.4,0,At-Risk Customers
17158,183,43,662.03,0,At-Risk Customers
17159,113,24,349.56,0,At-Risk Customers
17160,10,408,6426.69,3,Potential Loyalists
17161,80,50,814.81,3,Potential Loyalists
17163,81,24,385.68,3,Potential Loyalists
17165,17,82,1456.49,3,Potential Loyalists
17167,15,76,806.16,3,Potential Loyalists
17168,134,18,361.25,0,At-Risk Customers
17169,214,20,308.2,0,At-Risk Customers
17170,10,10,178.68,3,Potential Loyalists
17171,297,6,114.28,2,Hibernating / Low-Value
17172,66,15,321.33,3,Potential Loyalists
17176,162,22,305.09,0,At-Risk Customers
17177,141,27,94.6,0,At-Risk Customers
17178,367,28,280.51,2,Hibernating / Low-Value
17179,18,78,795.47,3,Potential Loyalists
17180,58,262,1134.84,3,Potential Loyalists
17181,231,4,23.98,2,Hibernating / Low-Value
17182,58,6,321.3,3,Potential Loyalists
17184,205,14,198.41,0,At-Risk Customers
17185,227,44,229.46,2,Hibernating / Low-Value
17187,162,10,152.7,0,At-Risk Customers
17188,82,82,1858.78,3,Potential Loyalists
17189,196,61,553.07,0,At-Risk Customers
17190,39,154,636.21,3,Potential Loyalists
17191,4,323,2379.7,3,Potential Loyalists
17192,172,20,65.08,0,At-Risk Customers
17193,22,4,170.39999999999998,3,Potential Loyalists
17194,166,28,440.98,0,At-Risk Customers
17195,291,26,366.9,2,Hibernating / Low-Value
17196,63,101,313.1,3,Potential Loyalists
17198,1,71,362.66,3,Potential Loyalists
17199,218,6,104.08,0,At-Risk Customers
17200,23,24,176.71,3,Potential Loyalists
17201,159,135,769.01,0,At-Risk Customers
17202,56,8,160.65,3,Potential Loyalists
17203,24,96,432.01,3,Potential Loyalists
17204,10,89,2245.27,3,Potential Loyalists
17205,52,8,76.53,3,Potential Loyalists
17207,288,64,268.24,2,Hibernating / Low-Value
17208,31,24,115.35,3,Potential Loyalists
17209,285,37,268.85,2,Hibernating / Low-Value
17210,28,53,245.81,3,Potential Loyalists
17211,5,158,1624.37,3,Potential Loyalists
17212,94,20,418.34,0,At-Risk Customers
17213,2,121,2319.72,3,Potential Loyalists
17215,100,9,96.15,0,At-Risk Customers
17216,190,14,65.05,0,At-Risk Customers
17217,255,19,63.7,2,Hibernating / Low-Value
17218,4,241,1989.91,3,Potential Loyalists
17219,52,25,144.9,3,Potential Loyalists
17220,53,206,1247.35,3,Potential Loyalists
17221,227,59,571.61,2,Hibernating / Low-Value
17222,113,78,1089.05,0,At-Risk Customers
17223,4,44,259.99,3,Potential Loyalists
17224,137,6,30.31,0,At-Risk Customers
17225,217,5,131.15,0,At-Risk Customers
17226,80,36,293.48,3,Potential Loyalists
17227,4,69,528.24,3,Potential Loyalists
17228,3,148,1250.7,3,Potential Loyalists
17230,219,130,4201.72,0,At-Risk Customers
17231,25,663,3585.07,3,Potential Loyalists
17233,84,32,355.03,3,Potential Loyalists
17235,8,62,998.52,3,Potential Loyalists
17236,46,43,542.73,3,Potential Loyalists
17237,11,60,674.64,3,Potential Loyalists
17238,7,638,3655.14,3,Potential Loyalists
17239,23,14,329.35,3,Potential Loyalists
17240,232,6,100.0,2,Hibernating / Low-Value
17241,21,149,2304.19,3,Potential Loyalists
17242,92,38,1319.9,3,Potential Loyalists
17243,5,669,9992.45,3,Potential Loyalists
17244,19,77,606.64,3,Potential Loyalists
17245,325,12,121.34,2,Hibernating / Low-Value
17246,182,5,28.97,0,At-Risk Customers
17248,117,48,227.51,0,At-Risk Customers
17249,64,27,68.03,3,Potential Loyalists
17251,18,40,516.4,3,Potential Loyalists
17254,37,36,198.29,3,Potential Loyalists
17255,26,105,418.91,3,Potential Loyalists
17256,236,13,56.129999999999995,2,Hibernating / Low-Value
17257,72,12,71.3,3,Potential Loyalists
17258,32,55,417.3,3,Potential Loyalists
17259,4,198,1145.72,3,Potential Loyalists
17260,47,5,81.0,3,Potential Loyalists
17261,145,44,210.54,0,At-Risk Customers
17262,2,3,220.86,3,Potential Loyalists
17264,60,82,234.19,3,Potential Loyalists
17266,135,43,151.39000000000001,0,At-Risk Customers
17268,127,18,645.2,0,At-Risk Customers
17269,21,144,496.01,3,Potential Loyalists
17270,105,45,355.35,0,At-Risk Customers
17271,372,50,188.49,2,Hibernating / Low-Value
17273,60,12,141.12,3,Potential Loyalists
17274,31,50,435.55,3,Potential Loyalists
17275,19,22,81.82000000000001,3,Potential Loyalists
17276,38,52,388.79,3,Potential Loyalists
17278,201,2,25.2,0,At-Risk Customers
17280,74,6,118.86,3,Potential Loyalists
17281,10,1,70.8,3,Potential Loyalists
17282,92,114,485.28000000000003,3,Potential Loyalists
17283,14,13,107.21000000000001,3,Potential Loyalists
17284,25,77,785.98,3,Potential Loyalists
17285,264,40,268.64,2,Hibernating / Low-Value
17286,36,46,144.06,3,Potential Loyalists
17287,3,338,2326.04,3,Potential Loyalists
17288,26,143,859.85,3,Potential Loyalists
17289,12,159,898.56,3,Potential Loyalists
17290,17,90,552.96,3,Potential Loyalists
17292,108,10,111.88,0,At-Risk Customers
17293,30,101,1350.17,3,Potential Loyalists
17294,305,14,296.16,2,Hibernating / Low-Value
17296,366,27,198.78,2,Hibernating / Low-Value
17298,10,35,285.62,3,Potential Loyalists
17299,75,63,346.97,3,Potential Loyalists
17300,26,37,223.49,3,Potential Loyalists
17301,260,55,132.8,2,Hibernating / Low-Value
17304,170,4,59.0,0,At-Risk Customers
17305,284,1,63.5,2,Hibernating / Low-Value
17307,31,16,820.05,3,Potential Loyalists
17309,17,22,189.69,3,Potential Loyalists
17311,28,45,1124.01,3,Potential Loyalists
17314,29,105,1911.58,3,Potential Loyalists
17315,11,277,2923.9900000000002,3,Potential Loyalists
17316,56,35,124.45,3,Potential Loyalists
17318,361,17,154.32999999999998,2,Hibernating / Low-Value
17319,305,3,29.099999999999998,2,Hibernating / Low-Value
17320,4,98,1631.43,3,Potential Loyalists
17321,30,177,814.42,3,Potential Loyalists
17322,12,172,862.73,3,Potential Loyalists
17323,43,136,644.52,3,Potential Loyalists
17324,2,96,758.91,3,Potential Loyalists
17325,46,27,366.56,3,Potential Loyalists
17326,44,86,285.1,3,Potential Loyalists
17327,45,2,106.25,3,Potential Loyalists
17328,309,5,29.7,2,Hibernating / Low-Value
17329,367,71,471.24,2,Hibernating / Low-Value
17332,164,86,617.16,0,At-Risk Customers
17334,42,17,272.08,3,Potential Loyalists
17335,19,35,379.15,3,Potential Loyalists
17338,11,591,5184.6,3,Potential Loyalists
17339,1,5,119.0,3,Potential Loyalists
17340,2,318,7370.71,3,Potential Loyalists
17341,2,220,926.12,3,Potential Loyalists
17342,15,27,892.35,3,Potential Loyalists
17343,12,58,896.5,3,Potential Loyalists
17344,364,36,294.79,2,Hibernating / Low-Value
17345,11,109,747.9399999999999,3,Potential Loyalists
17346,9,488,2288.73,3,Potential Loyalists
17348,73,234,1122.46,3,Potential Loyalists
17349,16,77,405.52,3,Potential Loyalists
17350,30,70,541.571,3,Potential Loyalists
17351,63,41,1388.33,3,Potential Loyalists
17352,332,5,36.25,2,Hibernating / Low-Value
17354,64,69,384.07,3,Potential Loyalists
17355,22,33,164.89000000000001,3,Potential Loyalists
17356,190,64,609.49,0,At-Risk Customers
17358,12,85,457.75,3,Potential Loyalists
17359,284,21,133.9,2,Hibernating / Low-Value
17360,21,104,560.89,3,Potential Loyalists
17361,312,29,392.44,2,Hibernating / Low-Value
17362,36,106,662.21,3,Potential Loyalists
17363,31,33,723.46,3,Potential Loyalists
17364,12,471,5916.62,3,Potential Loyalists
17365,23,303,2860.35,3,Potential Loyalists
17366,68,125,818.02,3,Potential Loyalists
17368,11,116,507.5,3,Potential Loyalists
17371,259,59,238.66,2,Hibernating / Low-Value
17372,17,388,2491.29,3,Potential Loyalists
17373,54,34,520.58,3,Potential Loyalists
17374,31,14,231.34,3,Potential Loyalists
17375,67,17,260.45,3,Potential Loyalists
17376,40,29,210.64,3,Potential Loyalists
17377,1,1330,13014.05,3,Potential Loyalists
17380,70,9,585.0,3,Potential Loyalists
17382,72,9,321.0,3,Potential Loyalists
17383,89,1,1.25,3,Potential Loyalists
17384,103,5,171.15,0,At-Risk Customers
17386,21,10,126.35000000000001,3,Potential Loyalists
17388,56,31,274.0,3,Potential Loyalists
17389,10,103,3913.57,3,Potential Loyalists
17390,56,12,149.3,3,Potential Loyalists
17392,86,12,141.7,3,Potential Loyalists
17393,46,45,251.13,3,Potential Loyalists
17395,144,2,52.5,0,At-Risk Customers
17396,7,17,718.05,3,Potential Loyalists
17397,52,40,390.21999999999997,3,Potential Loyalists
17400,217,254,2277.81,0,At-Risk Customers
17401,177,12,114.85,0,At-Risk Customers
17402,5,128,941.78,3,Potential Loyalists
17403,86,11,76.25,3,Potential Loyalists
17404,63,16,746.74,3,Potential Loyalists
17406,2,130,1921.31,3,Potential Loyalists
17407,47,21,453.4,3,Potential Loyalists
17408,150,3,101.25,0,At-Risk Customers
17409,57,44,1760.1,3,Potential Loyalists
17411,22,33,633.0,3,Potential Loyalists
17412,8,159,2395.28,3,Potential Loyalists
17413,40,7,165.1,3,Potential Loyalists
17414,59,6,56.0,3,Potential Loyalists
17416,29,298,7967.15,3,Potential Loyalists
17417,184,16,164.18,0,At-Risk Customers
17418,23,10,166.28,3,Potential Loyalists
17419,3,103,2021.75,3,Potential Loyalists
17420,9,26,465.65,3,Potential Loyalists
17421,22,56,1019.35,3,Potential Loyalists
17422,17,79,1463.81,3,Potential Loyalists
17423,29,13,204.3,3,Potential Loyalists
17426,88,144,2634.15,3,Potential Loyalists
17428,4,326,8461.54,3,Potential Loyalists
17429,32,55,821.59,3,Potential Loyalists
17430,1,26,451.9,3,Potential Loyalists
17432,21,221,1261.33,3,Potential Loyalists
17433,21,37,221.95,3,Potential Loyalists
17435,47,11,215.85,3,Potential Loyalists
17436,44,8,317.76,3,Potential Loyalists
17437,165,50,329.83,0,At-Risk Customers
17438,80,44,817.66,3,Potential Loyalists
17439,291,5,218.7,2,Hibernating / Low-Value
17441,368,19,280.75,2,Hibernating / Low-Value
17442,17,141,2207.27,3,Potential Loyalists
17448,165,1082,14086.69,0,At-Risk Customers
17449,23,314,2332.34,3,Potential Loyalists
17450,3,51,1048.42,3,Potential Loyalists
17454,98,58,892.66,0,At-Risk Customers
17456,1,55,882.77,3,Potential Loyalists
17457,51,24,1426.97,3,Potential Loyalists
17458,17,32,213.08,3,Potential Loyalists
17460,8,104,1495.1399999999999,3,Potential Loyalists
17463,196,107,631.65,0,At-Risk Customers
17464,158,30,587.08,0,At-Risk Customers
17465,61,132,2298.28,3,Potential Loyalists
17467,31,2,42.9,3,Potential Loyalists
17468,11,3,57.8,3,Potential Loyalists
17469,36,163,2859.75,3,Potential Loyalists
17470,3,85,1577.52,3,Potential Loyalists
17471,110,19,321.65,0,At-Risk Customers
17472,264,49,224.81,2,Hibernating / Low-Value
17473,44,33,573.1,3,Potential Loyalists
17474,235,1,162.0,2,Hibernating / Low-Value
17476,31,22,324.71,3,Potential Loyalists
17477,248,33,577.4,2,Hibernating / Low-Value
17478,44,37,1120.1,3,Potential Loyalists
17479,268,18,389.26,2,Hibernating / Low-Value
17480,80,25,390.21,3,Potential Loyalists
17482,123,51,687.34,0,At-Risk Customers
17483,50,6,113.94,3,Potential Loyalists
17484,212,9,123.47,0,At-Risk Customers
17487,364,7,140.6,2,Hibernating / Low-Value
17488,277,18,336.5,2,Hibernating / Low-Value
17490,24,39,638.28,3,Potential Loyalists
17491,3,64,1538.56,3,Potential Loyalists
17492,114,24,663.3,0,At-Risk Customers
17493,21,8,100.91,3,Potential Loyalists
17494,137,2,34.8,0,At-Risk Customers
17495,26,18,238.26,3,Potential Loyalists
17496,199,58,977.49,0,At-Risk Customers
17497,26,5,244.8,3,Potential Loyalists
17499,197,28,599.46,0,At-Risk Customers
17504,16,179,4009.81,3,Potential Loyalists
17505,186,44,1082.99,0,At-Risk Customers
17508,17,176,2855.13,3,Potential Loyalists
17510,56,13,178.36,3,Potential Loyalists
17511,3,334,15141.34,3,Potential Loyalists
17512,88,80,1407.15,3,Potential Loyalists
17513,44,12,645.6,3,Potential Loyalists
17514,305,47,334.18,2,Hibernating / Low-Value
17515,30,72,532.99,3,Potential Loyalists
17516,14,57,164.57,3,Potential Loyalists
17518,61,72,269.1,3,Potential Loyalists
17519,4,109,2120.9,3,Potential Loyalists
17521,30,30,502.2,3,Potential Loyalists
17524,74,34,324.1,3,Potential Loyalists
17525,33,14,472.8,3,Potential Loyalists
17526,1,51,1323.67,3,Potential Loyalists
17529,246,73,1058.85,2,Hibernating / Low-Value
17530,1,158,629.9,3,Potential Loyalists
17531,163,40,807.14,0,At-Risk Customers
17532,21,4,65.34,3,Potential Loyalists
17533,70,1,34.8,3,Potential Loyalists
17534,87,78,1300.57,3,Potential Loyalists
17536,56,10,158.38,3,Potential Loyalists
17539,264,138,1020.17,2,Hibernating / Low-Value
17540,19,39,1011.6999999999999,3,Potential Loyalists
17541,145,30,84.66,0,At-Risk Customers
17542,277,40,170.95,2,Hibernating / Low-Value
17543,185,13,120.05,0,At-Risk Customers
17544,26,85,848.19,3,Potential Loyalists
17545,26,129,505.73,3,Potential Loyalists
17547,11,27,497.25,3,Potential Loyalists
17548,14,28,582.96,3,Potential Loyalists
17550,33,262,1512.65,3,Potential Loyalists
17552,8,95,1853.34,3,Potential Loyalists
